Index[#version],Pointer[#version|],Original,Translated
000,0x11c000,"<@LL,00,00>ここは イワノイの家だ","<@LL,00,00>This is Iwanoi's house."
001,0x11c002,"<@LL,00,00>ここは キクヒメの家だ","<@LL,00,00>This is Kikuhime's house."
002,0x11c004,"<@LL,00,00>ここは カガミヤマの家だ","<@LL,00,00>This is Kagamiyama's house."
003,0x11c006,"<@LL,00,00>ここは メダロット研究所だ","<@LL,00,00>This is the Medarot Research <D3>Institute."
004,0x11c008,"<@LL,00,00>ここは はい工場だ","<@LL,00,00>This is the Abandoned Factory."
005,0x11c00a,「セレクト しぶ」,Select Branch
006,0x11c00c,"<@LL,00,00>ここは アリカの家だ","<@LL,00,00>This is Arika's house."
007,0x11c00e,"<@LL,00,00>ぼくの家だ","<@LL,00,00>My house is here."
008,0x11c010,"<@LL,00,00>ここは 番長の家だ<CF><@LL,00,05>番長って だれだっけ?","<@LL,00,00>This is the boss's house.<CF><@LL,00,05>But who's the boss, again?"
009,0x11c012,"<@LL,00,07>大きな きかいだなあ!","<@LL,00,07>It's a big machine!"
010,0x11c014,"<@LL,00,07>こっ...これは...!?<CF><@LL,00,05>はいせんが ゴチャゴチャしてて<CD>わからない...","<@LL,00,07>Th-this is...!?<CF><@LL,00,05>A real mess of wires..."
011,0x11c016,"<@LL,00,04>ジュ-スの 自動はんばいきだ<CF>今は のどは かわいてないや","<@LL,00,04>It's a vending machine that has juice.<CF>I'm not thirsty right now."
012,0x11c018,"<@LL,00,00>おこられそうだから やめておこう","<@LL,00,00>I'll get in trouble if do that, so I'd better not."
013,0x11c01a,"<@LL,00,00>むずかしそうな 本が ならんでる","<@LL,00,00>There are Books lined up here.<CF>They seem to be difficult."
014,0x11c01c,"「メダロットのれきし」<CF>1:白黒よう<CF>2:白黒.カラ-たいおう<CF>3:カラ-せんよう<CF>おしまい<CF><@LL,00,03>よむんじゃ なかった...","<f02>History of Medarot<f00><CF>1:Black and white<CF>2:B&W with color support<CF>3:Color enhanced<CF>That's all.<CF><@LL,00,03>Why did I read that..."
015,0x11c01e,「メダ新聞(変形とくしゅう)」<CF>変形メダロットの<CD>かいはつに ともない<CF>メダロッチも<CD>きのうをついか させると<CF>メダロット社が はっぴょう<CF>なお デ-タはいしん方式による<CD>バ-ジョンアップのため<CF>自動てきに きのうがついか<CD>されるとも つけくわえている,"<f02>Medarot News (Transformation Special)<f00><CF>With the creation of transforming Medarots, the Medarot Company has announced additional features to be added to the Medarotch.<CF>The features will be delivered via an automatic update."
016,0x11c020,「メダロットの ちしき<CD> ティンペット(1)」<CF>ティンペットは 男型と 女型の<CD>2しゅるいに わかれておリ<CF>それぞれに たいおうした パ-ツしか<CD>そうちゃく できない,<f02>Medarot Knowledge: Tinpets (1)<f00><CF>Tinpets are divided into two types: <f02>Male <f00>and <f02>Female<f00>.<CF>Each type can't equip parts made for the other type.
017,0x11c022,「メダロットの ちしき<CD> ティンペット(2)」<CF>ティンペットは 全部で<CD>9体まで 持つことができる<CF>いちど 手に入れた ティンペットは<CD>すてることが できないので<CF>男型と 女型を バランスよく<CD>ゲットしていく ひつようがある,"<f02>Medarot Knowledge: Tinpets (2)<CF><f00>Nine tinpets can be held in all.<CF>Once received, a tinpet can't be thrown away.<CF>Therefore, it is necessary to strike a balance between male and female tinpets."
018,0x11c024,「メダロットの ちしき<CD> じゅくれんど」<CF>メダルは それぞれ じゅくれんどを<CD>3つしか 持っていない<CF>使いたい パ-ツの<CD>じゅくれんどを 持っていない時は<CF>メダリアを そうちゃくして<CD>サポ-トする方がよい,"<f02>Medarot Knowledge: Skills<f00><CF>Each medal has only 3 skills.<CF>If you want to use a skill you lack, it is best to use a medalia to support it."
019,0x11c026,「メダロットの ちしき<CD> メダリア(1)」<CF>メダリアは 全部で 10しゅるいあリ<CD>30個まで 持つことができる<CF>パ-ツに ひつような じゅくれんどが<CD>メダルに ないときでも<CF>メダリアを つければ<CD>じゅくれんどの かわリになる,"<f02>Medarot Knowledge: Medalia (1)<f00><CF>There are a total of 10 types of medalia and 30 can be held at once.<CF>Even if a medal doesn't have the required proficiency for a specific part, it is possible to use a medalia to improve the medal's proficiency."
020,0x11c028,「メダロットの ちしき<CD> メダリア(2)」<CF>メダルと メダリアの じゅくれんどが<CD>同じ ないようの時は<CF>じゅくれんどの すうちが<CD>高い方が 行動に はんえいされる<CF>しかし ひくい方の じゅくれんどにも<CD>けいけんちが 入るので<CF>なるベく メダリアを つけて<CD>ロボトルする方が よい,"<f02>Medarot Knowledge: Medalia (2)<f00><CF>When the skill values of a medal and medalia differ. the higher value is the one that is used.<CF>However, a lower medalia value will earn experience faster so it may be beneficial to use it anyway."
021,0x11c02a,「メダロットの ちしき<CD> あいしょう(1)」<CF>メダルと パ-ツには ぞくせいがあリ<CD>同じ ぞくせいの パ-ツをつけると<CF>あいしょうの すうちが 全ての<CD>行動に ボ-ナスとして プラスされる,"<f02>Medarot Knowledge: Affinities (1)<f00><CF>Medals and parts each have attributes.<CF>While parts of the same attribute are attached,<CF>All parts of that attribute will recieve an affinity bonus."
022,0x11c02c,「メダロットの ちしき<CD> あいしょう(2)」<CF>パ-ツの ぞくせいと のうリょくは<CD>いつも同じとは かぎらない<CF>あいしょうが わるく<CD>のうリょくの 高いパ-ツよリ<CF>あいしょうを 合わせた<CD>のうリょくの ひくいパ-ツのほうが<CF>つよくなることがあるので<CD>いろいろ ためしてみると よい,"<f02>Medarot Knowledge: Affinities (2)<f00><CF>A part's attributes and abilities aren't always equal.<CF>Parts with high affinity, but low ablities are stronger than parts with low affinity and high abilities.<CF>Try out all kinds of parts and see how they work together."
023,0x11c02e,「メダロットの ちしき<CD> メダフォ-ス(1)」<CF>メダルの レベルが上がると<CD>メダフォ-スを おぼえることがある<CF>メダフォ-スは メダフォ-スを<CD>ためることによリ 使用できる<CF>ただし メダフォ-スを 使うばあい<CD>パ-ツよリも 時間が かかるので<CF>タイミングを 計って<CD>使う ひつようがある,"<f02>Medarot Knowledge: Medaforce (1)<f00><CF>While the medal level goes up, remember Medaforce! <CF>Medaforce skills can be used by accumulating Medaforce.<CF>However, using Medaforce skills takes more time than using parts. <CF>It's necessary to use careful timing when using Medaforce!"
024,0x11c030,「メダロットの ちしき<CD> メダフォ-ス(2)」<CF>メダフォ-スは パ-ツに くらベて<CD>きょうリょくな こうかがある<CF>また チ-ム全体に こうかがあるのも<CD>メダフォ-スの とくちょうである<CF>そのかわリ それぞれの メダルは<CD>おぼえる ものが きまっているので<CF>メダフォ-スを うまく いかすように<CD>メダロットを 租みあげることが<CF>じゅうような ポイントとなる,"<f02>Medarot Knowledge Medaforce (2)<f00><CF>The Medaforce is often more powerful than single parts, and can also affects an entire team.<CF>However, medals can often only learn certain ones.<CF>The key is to train Medarots in order to make the best use of the Medaforce."
025,0x11c032,「メダロットの ちしき<CD> じゅくれんど(なぐる)」<CF>1番前にいる てきを ねらって<CD>かくとう攻撃を しかける<CF>行動したら 次の行動まで<CD>ぼうぎょが できなくなる<CF>クリティカルが 少し<CD>はっせいしやすいのが とくちょう,"<f02>Medarot Knowledge: Skills (Strike)<f00><CF>Aim at the target in front to start hand-to-hand combat.<CF>After your action, you can't defend until your next action.<CF>There is a trait to make critical hits a little easier."
026,0x11c034,「メダロットの ちしき<CD> じゅくれんど(うつ)」<CF>行動選択の時に てきを ねらって<CD>しゃげき攻撃を しかける<CF>行動しても つぎの行動までの<CD>ペナルティが ないのが とくちょう,"<f02>Medarot Knowledge: Skills (Shoot)<CF><f00>When it's your turn to perform an action, aim at your target and launch a shooting attack.<CF>There is a trait to eliminate the penalty for your next action."
027,0x11c036,「メダロットの ちしき<CD> じゅくれんど(がむしゃら)」<CF>1番前にいる てきを ねらって<CD>かくとう攻撃を しかける<CF>行動したら つぎの行動まで<CD>かいひと ぼうぎょが できなくなる<CF>ダメ-ジが ほかの パ-ツに<CD>かんつうするのが とくちょう,"<f02>Medarot Knowledge: Skills (Berserk)<CF><f00>Aim at the target in front to start hand-to-hand combat.<CF>After your action, you can't defend or evade until your next action.<CF>There is a trait to damage other parts of the body."
028,0x11c038,「メダロットの ちしき<CD> じゅくれんど(ねらいうち)」<CF>行動選択の時に てきを ねらって<CD>しゃげき攻撃を しかける<CF>行動したら つぎの行動まで<CD>かいひが できなくなる<CF>クリティカルが とても<CD>はっせいしやすいのが とくちょう,"<f02>Medarot Knowledge: Skills (Snipe)<f00><CF>When it's your turn to perform an action, aim at your target and launch a shooting attack.<CF>After your action, you can't evade until your next action.<CF>There is a trait to make critical hits much more common."
029,0x11c03a,「メダロットの ちしき<CD> じゅくれんど(まもる)」<CF>てきの攻撃から みかたを えんごする<CD>ぼうぎょパ-ツを メインとして<CF>せいのうの 高いメダロットに<CD>たいこうする パ-ツの行動や<CF>めいちゅうリつを 上下する<CD>パ-ツなどの 行動を サポ-トする,"<f02>Medarot Knowledge: Skills (Protect)<f00><CF>To protect an ally from an enemy's attack, you mainly use defensive parts.<CF>There are actions for parts to counter a Medarot with high performance.<CF>Support your action with parts that raise and lower accuracy."
030,0x11c03c,「メダロットの ちしき<CD> じゅくれんど(せっち)」<CF>トラップを しかけて<CD>攻撃をふせぐパ-ツを メインとして<CF>行動を せいこうしやすくするパ-ツや<CD>メダフォ-スを ふやすパ-ツ<CF>きょうリょくな れんけい攻撃を出す<CD>パ-ツなどの 行動を サポ-トする,"<f02>Medarot Knowledge: Skills (Set-Up)<f00><CF>To set a trap, you mainly use parts for diverting attacks.<CF>There are parts that make it easier for your action to be successful, and parts that augment your Medaforce.<CF>Support your action with parts that allow coordinated team attacks."
031,0x11c03e,「メダロットの ちしき<CD> じゅくれんど(なおす)」<CF>メダロットの 技甲を かいふくする<CD>パ-ツを メインとして<CF>マイナス症状や トラップを<CD>かいじょするパ-ツ<CF>メダフォ-スの 使用を おさえる<CD>パ-ツなどの 行動を サポ-トする,<f02>Medarot Knowledge: Skills (Heal)<f00><CF>You mainly use parts that give the Medarot a recovery technique.<CF>There are parts that can eliminate debuffs and traps.<CF>Support your action with parts that limit the use of Medaforce.
032,0x11c040,「メダロットの ちしき<CD> じゅくれんど(とくしゅ)」<CF>てきの 攻撃のダメ-ジを 0にする<CD>パ-ツを メインとして<CF>てきの 攻撃を はねかえす<CD>パ-ツなどの 行動を サポ-トする,<f02>Medarot Knowledge:Skills (Special)<f00><CF>You mainly use parts that make an enemy's attack do 0 damage.<CF>Support your action with parts that let you counterattack.
033,0x11c042,"<@LL,00,05>あまリ さわらないほうが<CD>いいだろうな...","<@LL,00,05>Maybe I shouldn't mess with this..."
034,0x11c044,"<@LL,00,04>パパと ママと ぼくの<CD>しょっきが ならんでるよ","<@LL,00,04>The table settings for Mom, Dad, and me are all lined up."
035,0x11c046,"<@LL,00,04>きれいに かたづいてる<CF>言ってみれば ここが<CD>ママの しごとば だね","<@LL,00,04>It's very clean and tidy.<CF>As expected of a place that mom works."
036,0x11c048,"<@LL,00,01>ぎゅうにゅうプリン た-ベよっと!<CF><@LL,00,00>......<CF><@LL,00,03>ない.....","<@LL,00,01>I'm gonna eat a milk pudding!<CF><@LL,00,00>......<CF><@LL,00,03>Nah....."
037,0x11c04a,"<@LL,00,04>来週の 週刊メダロットも<CD>楽しみだなあ","<@LL,00,04>I'm looking forward to <D3>next weeks <f02>Medarot Weekly<f00>!"
038,0x11c04c,"<@LL,00,04>これは ぼくの パソコンだ<CF><@LL,00,05>じつは ノ-ト型パソコンも<CD>ほしいんだけど...<CF>ちょっと ママには<CD>言えないなあ...","<@LL,00,04>This is my computer.<CF><@LL,00,05>To be honest, I want a laptop as well, but...<CF>I can't really tell Mom that..."
039,0x11c04e,"<@LL,00,04>あいかわらず<CD>まんがや ざっしで いっぱいだ","<@LL,00,04>As usual, it's crammed full of magazines and manga."
040,0x11c050,"<@LL,00,07>こんな 大きな モニタ-<CD>貝たことないよ!","<@LL,00,07>I've never seen such a big monitor before!"
041,0x11c052,"<@LL,00,00>けんばいきだ<CD>キップを かうなら ここだね","<@LL,00,00>It's a ticket machine.<CF>If I want a ticket,<D3> I can buy one here."
042,0x11c054,"<@LL,00,00>ずかんや じしょが<CD>たくさん ならんでる","<@LL,00,00>Manuals and dictionaries are all lined up."
043,0x11c056,"<@LL,00,00>学校用パソコンソフトだ<CF>日本の きょういくも<CD>変わったなあ...<CF>われわれが こどものころは<CD>えんぴつも ろくに 手に はいらず<CF>ほたるの 光を たよリに<CD>ベんきょう したもんだ...<CF><@LL,00,01>なんちゃって!","<@LL,00,00>It's software for the school computers.<CF>Japanese education is kind of strange...<CF>We kids often don't have enough pencils...<CF>We rely on light from fireflies to study...<CF><@LL,00,01>Just kidding!"
044,0x11c058,"<@LL,00,04>う-ん 今日も キマッてる!","<@LL,00,04>Yeah! <D3>I look sharp as always today."
